F(5-4) F(5-11) F(12-11) I(12) ;4;7;13;257;-;4 
F(5-4) F(5-11) F(12-11) F(12-16) ;4;7;13;15;-;4 
F(5-4) F(5-11) F(12-7) F(12-11) ;4;7;12;13;-;4 
F(5-4) F(5-8) F(30-8) I(30) ;4;6;42;266;-;4 
F(5-4) F(5-8) F(30-8) F(30-26) ;4;6;42;44;-;4 
F(5-3) F(5-8) F(5-11) I(5) ;3;6;7;255;-;4 
F(5-3) F(5-6) F(5-8) F(5-11) ;3;5;6;7;-;4 
F(5-3) F(5-4) F(5-8) F(5-11) ;3;4;6;7;-;4 
F(1-2) F(12-2) I(1) I(12) ;1;10;254;257;-;4 
F(1-2) F(12-2) F(12-16) I(1) ;1;10;15;254;-;4 
F(1-2) F(12-2) F(12-7) I(1) ;1;10;12;254;-;4 
F(63-59) F(63-64) F(64-63) I(63) I(64) ;103;104;106;283;284;5 
F(56-58) F(58-51) F(58-56) I(56) I(58) ;95;97;98;280;281;5 
F(56-57) F(56-58) F(58-51) F(58-56) I(58) ;94;95;97;98;281;5 
F(42-40) F(42-49) F(49-42) I(42) I(49) ;63;65;76;272;277;5 
F(42-40) F(42-49) F(49-42) F(49-50) I(42) ;63;65;76;80;272;5 
F(42-40) F(42-41) F(42-49) F(49-42) I(49) ;63;64;65;76;277;5 
F(42-40) F(42-41) F(42-49) F(49-42) F(49-50) ;63;64;65;76;80;5 
F(35-36) F(36-34) F(36-35) I(35) I(36) ;53;55;56;269;270;5 
F(28-29) F(29-28) F(29-31) I(28) I(29) ;39;40;41;264;265;5 
F(23-25) F(23-32) F(32-23) I(23) I(32) ;30;31;46;261;267;5 
F(23-25) F(23-32) F(32-23) F(32-113) I(23) ;30;31;46;49;261;5 
F(21-22) F(23-24) I(21) I(23) I(24) ;27;29;260;261;262;5 
F(21-22) F(23-22) F(23-24) I(21) I(24) ;27;28;29;260;262;5 
F(21-20) F(23-24) I(21) I(23) I(24) ;26;29;260;261;262;5 
F(21-20) F(23-22) F(23-24) I(21) I(24) ;26;28;29;260;262;5 
F(21-20) F(21-22) F(23-24) I(23) I(24) ;26;27;29;261;262;5 
F(21-20) F(21-22) F(23-22) F(23-24) I(24) ;26;27;28;29;262;5 
F(19-20) F(23-24) I(19) I(23) I(24) ;24;29;259;261;262;5 
F(19-20) F(23-22) F(23-24) I(19) I(24) ;24;28;29;259;262;5 
F(19-18) F(19-20) F(23-24) I(23) I(24) ;23;24;29;261;262;5 
F(19-18) F(19-20) F(23-22) F(23-24) I(24) ;23;24;28;29;262;5 
F(15-17) F(30-8) F(30-38) I(15) I(30) ;19;42;45;258;266;5 
F(15-17) F(30-8) F(30-26) F(30-38) I(15) ;19;42;44;45;258;5 
F(15-17) F(30-8) F(30-17) F(30-38) I(15) ;19;42;43;45;258;5 
F(15-13) F(15-17) F(30-8) F(30-38) I(30) ;17;19;42;45;266;5 
F(15-13) F(15-17) F(30-8) F(30-26) F(30-38) ;17;19;42;44;45;5 
F(15-13) F(15-17) F(30-8) F(30-17) F(30-38) ;17;19;42;43;45;5 
F(12-2) F(12-3) F(12-11) F(12-14) I(12) ;10;11;13;14;257;5 
F(12-2) F(12-3) F(12-11) F(12-14) F(12-16) ;10;11;13;14;15;5 
F(12-2) F(12-3) F(12-7) F(12-11) F(12-14) ;10;11;12;13;14;5 
F(5-8) F(30-17) F(30-38) I(5) I(30) ;6;43;45;255;266;5 
F(5-8) F(30-17) F(30-26) F(30-38) I(5) ;6;43;44;45;255;5 
F(5-8) F(30-8) F(30-17) F(30-38) I(5) ;6;42;43;45;255;5 
F(5-6) F(5-8) F(30-17) F(30-38) I(30) ;5;6;43;45;266;5 
F(5-6) F(5-8) F(30-17) F(30-26) F(30-38) ;5;6;43;44;45;5 
F(5-6) F(5-8) F(30-8) F(30-17) F(30-38) ;5;6;42;43;45;5 
F(5-4) F(5-8) F(30-17) F(30-38) I(30) ;4;6;43;45;266;5 
F(5-4) F(5-8) F(30-17) F(30-26) F(30-38) ;4;6;43;44;45;5 
F(5-4) F(5-8) F(30-8) F(30-17) F(30-38) ;4;6;42;43;45;5 
F(5-3) F(5-11) F(30-8) I(5) I(30) ;3;7;42;255;266;5 
F(5-3) F(5-11) F(30-8) F(30-26) I(5) ;3;7;42;44;255;5 
F(5-3) F(5-8) F(12-11) I(5) I(12) ;3;6;13;255;257;5 
F(5-3) F(5-8) F(12-11) F(12-16) I(5) ;3;6;13;15;255;5 
F(5-3) F(5-8) F(12-7) F(12-11) I(5) ;3;6;12;13;255;5 
F(5-3) F(5-8) F(5-11) F(30-8) I(30) ;3;6;7;42;266;5 
F(5-3) F(5-8) F(5-11) F(30-8) F(30-26) ;3;6;7;42;44;5 
F(5-3) F(5-8) F(5-11) F(12-11) I(12) ;3;6;7;13;257;5 
F(5-3) F(5-8) F(5-11) F(12-11) F(12-16) ;3;6;7;13;15;5 
F(5-3) F(5-8) F(5-11) F(12-7) F(12-11) ;3;6;7;12;13;5 
F(5-3) F(5-6) F(5-11) F(30-8) I(30) ;3;5;7;42;266;5 
F(5-3) F(5-6) F(5-11) F(30-8) F(30-26) ;3;5;7;42;44;5 
F(5-3) F(5-6) F(5-8) F(12-11) I(12) ;3;5;6;13;257;5 
F(5-3) F(5-6) F(5-8) F(12-11) F(12-16) ;3;5;6;13;15;5 
F(5-3) F(5-6) F(5-8) F(12-7) F(12-11) ;3;5;6;12;13;5 
F(5-3) F(5-4) F(5-11) F(30-8) I(30) ;3;4;7;42;266;5 
F(5-3) F(5-4) F(5-11) F(30-8) F(30-26) ;3;4;7;42;44;5 
F(5-3) F(5-4) F(5-8) F(12-11) I(12) ;3;4;6;13;257;5 
F(5-3) F(5-4) F(5-8) F(12-11) F(12-16) ;3;4;6;13;15;5 
F(5-3) F(5-4) F(5-8) F(12-7) F(12-11) ;3;4;6;12;13;5 
